id,recordedBy,individualCount,sex,lifeStage,samplingProtocol,samplingEffort,eventDate,eventTime,habitat,eventRemarks,locationID,continent,waterBody,locality,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,identifiedBy,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Macho,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Phimosus infuscatus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,Especie,"Lichtenstein, 1823",Coquito
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Phimosus infuscatus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,Especie,"Lichtenstein, 1823",Coquito
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-T12:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:45:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T12,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 34.67"" N |74° 6' 46.8"" W","4° 45' 34.67""  N","74° 6' 46.8"" W",4.75918768837,-74.11220740115,WGS84,101.40266270000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Synallaxis subpudica,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,subpudica,Especie,"P. L. Sclater, 1874",Chamicero Cundiboyacence
CON-P7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:49:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.760870961,-74.10271296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Phimosus infuscatus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Phimosus,infuscatus,Especie,"Lichtenstein, 1823",Coquito
CON-P7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:49:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.760870961,-74.10271296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
CON-P7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:49:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.760870961,-74.10271296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-14,7:49:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.760870961,-74.10271296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-P7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:49:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.760870961,-74.10271296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-P7:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-06-14,7:49:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P7,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 39.13"" N |74° 6' 9.76"" W","4° 45' 39.13""  N","74° 6' 9.76"" W",4.760870961,-74.10271296,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Elaenia frantzii,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,frantzii,Especie,"Lawrence, 1865",Elaenia Montañera
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,5,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Bubulcus ibis,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Especie,"Linnaeus, 1758",Garcilla Bueyera
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Vanellus chilensis,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,chilensis,Especie,"Molina, 1782",Pellar Teru-teru
CON-P14:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-06-03,7:51:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Conirostrum rufum,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Conirostrum,rufum,Especie,"Lafresnaye, 1843",Conirrostro Rufo
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Colibri coruscans,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,coruscans,Especie,"Gould, 1846",Colibrí Chillón
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,46,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,3,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Oxyura jamaicensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,Especie,"Gmelin, 1789",Pato Rufo
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Bubulcus ibis,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Especie,"Linnaeus, 1758",Garcilla Bueyera
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Macho,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Juvenil,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Adulto,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T5:2016-06-14,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Juvenil,Transecto,4 horas por dos observadores,2016-06-14,7:54:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T5,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 36.82"" N |74° 5' 56.9"" W","4° 45' 36.82""  N","74° 5' 56.9"" W",4.76034118565,-74.10003400036,WGS84,99.72462083000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-T11:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T11,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 38.45"" N |74° 6' 52.06"" W","4° 45' 38.45""  N","74° 6' 52.06"" W",4.76015973943,-74.11373532882,WGS84,99.62429423000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-T11:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T11,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 38.45"" N |74° 6' 52.06"" W","4° 45' 38.45""  N","74° 6' 52.06"" W",4.76015973943,-74.11373532882,WGS84,99.62429423000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-T11:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T11,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 38.45"" N |74° 6' 52.06"" W","4° 45' 38.45""  N","74° 6' 52.06"" W",4.76015973943,-74.11373532882,WGS84,99.62429423000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-T11:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T11,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 38.45"" N |74° 6' 52.06"" W","4° 45' 38.45""  N","74° 6' 52.06"" W",4.76015973943,-74.11373532882,WGS84,99.62429423000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-T11:2016-06-03,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-06-03,7:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T11,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 38.45"" N |74° 6' 52.06"" W","4° 45' 38.45""  N","74° 6' 52.06"" W",4.76015973943,-74.11373532882,WGS84,99.62429423000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zonotrichia capensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,Especie,"P. L. Statius Müller, 1776",Gorrión Copetón
